;case;activity;time;start_timestamp
3321;818;b_1;05/01/2015 13.22.12;
3322;818;d_1;05/01/2015 13.22.20;
3323;818;e_1;05/01/2015 13.22.38;
3324;818;g_1;05/01/2015 13.23.13;
3325;819;b_1;05/01/2015 13.23.15;
3326;819;d_1;05/01/2015 13.23.39;
3327;819;e_1;05/01/2015 13.24.02;
3328;819;g_1;05/01/2015 13.24.49;
3329;820;a_1;05/01/2015 13.32.48;
3330;820;x_1;05/01/2015 13.33.01;
3331;820;c_1;05/01/2015 13.33.01;
3332;820;d_1;05/01/2015 13.34.08;
3333;820;f_1;05/01/2015 13.35.03;
3334;821;b_1;05/01/2015 13.26.08;
3335;821;e_1;05/01/2015 13.26.32;
3336;821;d_1;05/01/2015 13.27.28;
3337;821;g_1;05/01/2015 13.29.37;
3338;822;b_1;05/01/2015 13.28.50;
3339;822;e_1;05/01/2015 13.28.51;
3340;822;d_1;05/01/2015 13.31.51;
3341;822;g_1;05/01/2015 13.34.30;
3342;823;a_1;05/01/2015 13.27.34;
3343;823;d_1;05/01/2015 13.29.09;
3344;823;c_1;05/01/2015 13.29.36;
3345;823;f_1;05/01/2015 13.30.03;
3346;824;b_1;05/01/2015 13.29.09;
3347;824;e_1;05/01/2015 13.29.18;
3348;824;d_1;05/01/2015 13.29.58;
3349;824;g_1;05/01/2015 13.33.02;
3350;825;b_1;05/01/2015 13.29.29;
3351;825;d_1;05/01/2015 13.29.47;
3352;825;e_1;05/01/2015 13.30.44;
3353;825;g_1;05/01/2015 13.31.26;
3354;826;a_1;05/01/2015 13.32.15;
3355;826;c_1;05/01/2015 13.32.34;
3356;826;d_1;05/01/2015 13.32.56;
3357;826;f_1;05/01/2015 13.33.39;
3358;827;a_1;05/01/2015 13.30.45;
3359;827;c_1;05/01/2015 13.31.03;
3360;827;d_1;05/01/2015 13.31.37;
3361;827;f_1;05/01/2015 13.34.41;
3362;828;a_1;05/01/2015 13.30.57;
3363;828;c_1;05/01/2015 13.31.17;
3364;828;d_1;05/01/2015 13.31.18;
3365;828;f_1;05/01/2015 13.31.35;
3366;829;a_1;05/01/2015 13.34.26;
3367;829;d_1;05/01/2015 13.37.18;
3368;829;c_1;05/01/2015 13.37.21;
3369;829;f_1;05/01/2015 13.38.35;
3370;830;a_1;05/01/2015 13.31.00;
3371;830;c_1;05/01/2015 13.32.27;
3372;830;d_1;05/01/2015 13.34.25;
3373;830;f_1;05/01/2015 13.35.25;
3374;831;b_1;05/01/2015 13.32.50;
3375;831;e_1;05/01/2015 13.33.07;
3376;831;d_1;05/01/2015 13.33.09;
3377;831;g_1;05/01/2015 13.35.31;
3378;832;b_1;05/01/2015 13.34.26;
3379;832;e_1;05/01/2015 13.34.27;
3380;832;d_1;05/01/2015 13.36.34;
3381;832;g_1;05/01/2015 13.38.52;
3382;833;a_1;05/01/2015 13.38.44;
3383;833;d_1;05/01/2015 13.39.34;
3384;833;c_1;05/01/2015 13.39.39;
3385;833;f_1;05/01/2015 13.41.23;
3386;834;a_1;05/01/2015 13.43.13;
3387;834;d_1;05/01/2015 13.43.15;
3388;834;c_1;05/01/2015 13.43.35;
3389;834;f_1;05/01/2015 13.44.11;
3390;835;a_1;05/01/2015 13.42.06;
3391;835;d_1;05/01/2015 13.42.20;
3392;835;x_1;05/01/2015 13.42.35;
3393;835;c_1;05/01/2015 13.42.35;
3394;835;f_1;05/01/2015 13.43.54;
3395;836;b_1;05/01/2015 13.44.28;
3396;836;e_1;05/01/2015 13.44.43;
3397;836;x_1;05/01/2015 13.45.24;
3398;836;d_1;05/01/2015 13.46.09;
3399;836;g_1;05/01/2015 13.47.55;
3400;837;a_1;05/01/2015 13.42.29;
3401;837;d_1;05/01/2015 13.42.59;
3402;837;c_1;05/01/2015 13.43.44;
3403;837;f_1;05/01/2015 13.43.44;
3404;838;b_1;05/01/2015 13.44.20;
3405;838;e_1;05/01/2015 13.45.14;
3406;838;d_1;05/01/2015 13.45.22;
3407;838;g_1;05/01/2015 13.47.24;
3408;839;b_1;05/01/2015 13.43.05;
3409;839;e_1;05/01/2015 13.43.39;
3410;839;d_1;05/01/2015 13.44.00;
3411;839;g_1;05/01/2015 13.44.54;
3412;840;b_1;05/01/2015 13.44.44;
3413;840;e_1;05/01/2015 13.45.24;
3414;840;d_1;05/01/2015 13.45.50;
3415;840;g_1;05/01/2015 13.46.27;
3416;841;b_1;05/01/2015 13.44.28;
3417;841;d_1;05/01/2015 13.44.37;
3418;841;e_1;05/01/2015 13.44.55;
3419;841;g_1;05/01/2015 13.45.51;
3420;842;b_1;05/01/2015 13.47.31;
3421;842;e_1;05/01/2015 13.47.36;
3422;842;d_1;05/01/2015 13.47.53;
3423;842;g_1;05/01/2015 13.49.25;
3424;843;b_1;05/01/2015 13.47.32;
3425;843;e_1;05/01/2015 13.47.33;
3426;843;d_1;05/01/2015 13.47.34;
3427;843;x_1;05/01/2015 13.48.04;
3428;843;g_1;05/01/2015 13.48.24;
3429;844;b_1;05/01/2015 13.49.12;
3430;844;e_1;05/01/2015 13.49.16;
3431;844;d_1;05/01/2015 13.50.21;
3432;844;g_1;05/01/2015 13.50.29;
3433;845;b_1;05/01/2015 13.51.45;
3434;845;e_1;05/01/2015 13.52.07;
3435;845;d_1;05/01/2015 13.53.02;
3436;845;g_1;05/01/2015 13.55.52;
3437;846;a_1;05/01/2015 13.53.18;
3438;846;c_1;05/01/2015 13.53.24;
3439;846;d_1;05/01/2015 13.53.43;
3440;846;f_1;05/01/2015 13.54.54;
3441;847;b_1;05/01/2015 13.56.05;
3442;847;e_1;05/01/2015 13.56.30;
3443;847;d_1;05/01/2015 13.58.10;
3444;847;g_1;05/01/2015 13.59.23;
3445;848;b_1;05/01/2015 13.53.40;
3446;848;e_1;05/01/2015 13.53.41;
3447;848;d_1;05/01/2015 13.56.16;
3448;848;g_1;05/01/2015 13.56.47;
3449;849;b_1;05/01/2015 13.53.56;
3450;849;e_1;05/01/2015 13.54.24;
3451;849;d_1;05/01/2015 13.56.53;
3452;849;g_1;05/01/2015 13.57.06;
3453;850;a_1;05/01/2015 13.57.53;
3454;850;c_1;05/01/2015 13.57.59;
3455;850;d_1;05/01/2015 14.00.29;
3456;850;f_1;05/01/2015 14.00.48;
3457;851;b_1;05/01/2015 13.55.37;
3458;851;e_1;05/01/2015 13.56.17;
3459;851;d_1;05/01/2015 13.56.51;
3460;851;g_1;05/01/2015 13.59.06;
3461;852;b_1;05/01/2015 13.58.27;
3462;852;d_1;05/01/2015 13.58.42;
3463;852;e_1;05/01/2015 14.01.06;
3464;852;g_1;05/01/2015 14.01.37;
3465;853;b_1;05/01/2015 13.57.03;
3466;853;d_1;05/01/2015 13.57.44;
3467;853;e_1;05/01/2015 13.58.59;
3468;853;g_1;05/01/2015 13.59.32;
3469;854;a_1;05/01/2015 13.57.57;
3470;854;d_1;05/01/2015 13.58.20;
3471;854;c_1;05/01/2015 13.58.43;
3472;854;f_1;05/01/2015 14.00.15;
3473;855;a_1;05/01/2015 14.02.09;
3474;855;d_1;05/01/2015 14.02.30;
3475;855;c_1;05/01/2015 14.05.35;
3476;855;f_1;05/01/2015 14.05.35;
3477;856;b_1;05/01/2015 13.58.28;
3478;856;d_1;05/01/2015 13.59.20;
3479;856;e_1;05/01/2015 14.01.02;
3480;856;g_1;05/01/2015 14.01.08;
3481;857;b_1;05/01/2015 14.01.01;
3482;857;e_1;05/01/2015 14.01.12;
3483;857;d_1;05/01/2015 14.01.15;
3484;857;g_1;05/01/2015 14.02.26;
3485;858;a_1;05/01/2015 14.00.58;
3486;858;c_1;05/01/2015 14.01.27;
3487;858;d_1;05/01/2015 14.02.26;
3488;858;f_1;05/01/2015 14.03.20;
3489;859;b_1;05/01/2015 14.04.48;
3490;859;d_1;05/01/2015 14.05.29;
3491;859;e_1;05/01/2015 14.06.27;
3492;859;g_1;05/01/2015 14.07.27;
3493;860;a_1;05/01/2015 14.03.56;
3494;860;d_1;05/01/2015 14.05.09;
3495;860;c_1;05/01/2015 14.05.54;
3496;860;f_1;05/01/2015 14.07.24;
3497;861;a_1;05/01/2015 14.03.09;
3498;861;c_1;05/01/2015 14.03.19;
3499;861;d_1;05/01/2015 14.03.46;
3500;861;f_1;05/01/2015 14.07.09;
3501;862;a_1;05/01/2015 14.03.24;
3502;862;d_1;05/01/2015 14.04.05;
3503;862;c_1;05/01/2015 14.04.18;
3504;862;f_1;05/01/2015 14.05.26;
3505;863;a_1;05/01/2015 14.05.04;
3506;863;c_1;05/01/2015 14.05.08;
3507;863;d_1;05/01/2015 14.05.38;
3508;863;f_1;05/01/2015 14.09.07;
3509;864;b_1;05/01/2015 14.04.18;
3510;864;d_1;05/01/2015 14.05.20;
3511;864;e_1;05/01/2015 14.05.35;
3512;864;g_1;05/01/2015 14.08.26;
3513;865;b_1;05/01/2015 14.09.46;
3514;865;d_1;05/01/2015 14.10.30;
3515;865;e_1;05/01/2015 14.10.33;
3516;865;g_1;05/01/2015 14.11.03;
3517;866;a_1;05/01/2015 14.05.53;
3518;866;c_1;05/01/2015 14.06.35;
3519;866;d_1;05/01/2015 14.07.10;
3520;866;f_1;05/01/2015 14.07.23;
3521;867;b_1;05/01/2015 14.05.08;
3522;867;e_1;05/01/2015 14.05.09;
3523;867;d_1;05/01/2015 14.05.48;
3524;867;g_1;05/01/2015 14.07.41;
3525;868;b_1;05/01/2015 14.11.57;
3526;868;d_1;05/01/2015 14.12.31;
3527;868;e_1;05/01/2015 14.13.35;
3528;868;g_1;05/01/2015 14.15.43;
3529;869;b_1;05/01/2015 14.10.14;
3530;869;d_1;05/01/2015 14.11.07;
3531;869;e_1;05/01/2015 14.11.11;
3532;869;g_1;05/01/2015 14.14.30;
3533;870;a_1;05/01/2015 14.10.40;
3534;870;d_1;05/01/2015 14.11.23;
3535;870;c_1;05/01/2015 14.12.54;
3536;870;f_1;05/01/2015 14.13.53;
3537;871;b_1;05/01/2015 14.13.51;
3538;871;e_1;05/01/2015 14.14.39;
3539;871;d_1;05/01/2015 14.15.01;
3540;871;g_1;05/01/2015 14.15.30;
3541;872;a_1;05/01/2015 14.13.42;
3542;872;d_1;05/01/2015 14.13.47;
3543;872;c_1;05/01/2015 14.14.18;
3544;872;f_1;05/01/2015 14.14.45;
3545;873;b_1;05/01/2015 14.13.04;
3546;873;d_1;05/01/2015 14.13.05;
3547;873;e_1;05/01/2015 14.13.40;
3548;873;g_1;05/01/2015 14.14.17;
3549;874;a_1;05/01/2015 14.14.23;
3550;874;c_1;05/01/2015 14.14.28;
3551;874;d_1;05/01/2015 14.14.28;
3552;874;f_1;05/01/2015 14.16.22;
3553;875;a_1;05/01/2015 14.14.00;
3554;875;d_1;05/01/2015 14.14.07;
3555;875;c_1;05/01/2015 14.16.39;
3556;875;f_1;05/01/2015 14.17.28;
3557;876;b_1;05/01/2015 14.15.37;
3558;876;d_1;05/01/2015 14.15.46;
3559;876;e_1;05/01/2015 14.16.21;
3560;876;g_1;05/01/2015 14.17.38;
3561;877;b_1;05/01/2015 14.16.02;
3562;877;e_1;05/01/2015 14.16.22;
3563;877;d_1;05/01/2015 14.17.09;
3564;877;g_1;05/01/2015 14.20.18;
3565;878;b_1;05/01/2015 14.19.06;
3566;878;d_1;05/01/2015 14.19.20;
3567;878;e_1;05/01/2015 14.21.15;
3568;878;g_1;05/01/2015 14.21.40;
3569;879;b_1;05/01/2015 14.18.59;
3570;879;e_1;05/01/2015 14.19.34;
3571;879;d_1;05/01/2015 14.20.59;
3572;879;g_1;05/01/2015 14.21.18;
3573;880;a_1;05/01/2015 14.20.00;
3574;880;c_1;05/01/2015 14.20.08;
3575;880;d_1;05/01/2015 14.21.16;
3576;880;f_1;05/01/2015 14.22.00;
3577;881;b_1;05/01/2015 14.21.51;
3578;881;d_1;05/01/2015 14.21.56;
3579;881;e_1;05/01/2015 14.21.59;
3580;881;g_1;05/01/2015 14.25.31;
3581;882;a_1;05/01/2015 14.22.16;
3582;882;c_1;05/01/2015 14.22.27;
3583;882;d_1;05/01/2015 14.22.53;
3584;882;f_1;05/01/2015 14.26.15;
3585;883;b_1;05/01/2015 14.22.21;
3586;883;e_1;05/01/2015 14.24.36;
3587;883;d_1;05/01/2015 14.25.03;
3588;883;g_1;05/01/2015 14.25.13;
3589;884;b_1;05/01/2015 14.24.48;
3590;884;e_1;05/01/2015 14.26.06;
3591;884;d_1;05/01/2015 14.26.25;
3592;884;x_1;05/01/2015 14.26.35;
3593;884;g_1;05/01/2015 14.26.37;
3594;885;a_1;05/01/2015 14.27.28;
3595;885;c_1;05/01/2015 14.28.46;
3596;885;d_1;05/01/2015 14.29.39;
3597;885;f_1;05/01/2015 14.30.03;
3598;886;b_1;05/01/2015 14.30.08;
3599;886;d_1;05/01/2015 14.31.13;
3600;886;e_1;05/01/2015 14.36.54;
3601;886;g_1;05/01/2015 14.36.59;
3602;887;a_1;05/01/2015 14.33.47;
3603;887;c_1;05/01/2015 14.34.29;
3604;887;d_1;05/01/2015 14.37.01;
3605;887;f_1;05/01/2015 14.40.34;
3606;888;a_1;05/01/2015 14.34.09;
3607;888;d_1;05/01/2015 14.34.13;
3608;888;c_1;05/01/2015 14.36.24;
3609;888;f_1;05/01/2015 14.37.29;
3610;889;a_1;05/01/2015 14.34.58;
3611;889;d_1;05/01/2015 14.35.31;
3612;889;c_1;05/01/2015 14.35.43;
3613;889;f_1;05/01/2015 14.36.12;
3614;890;a_1;05/01/2015 14.36.11;
3615;890;d_1;05/01/2015 14.36.52;
3616;890;c_1;05/01/2015 14.37.03;
3617;890;f_1;05/01/2015 14.37.05;
3618;891;b_1;05/01/2015 14.36.04;
3619;891;e_1;05/01/2015 14.37.08;
3620;891;d_1;05/01/2015 14.37.57;
3621;891;g_1;05/01/2015 14.39.44;
3622;892;b_1;05/01/2015 14.40.54;
3623;892;d_1;05/01/2015 14.41.32;
3624;892;e_1;05/01/2015 14.41.47;
3625;892;g_1;05/01/2015 14.44.38;
3626;893;b_1;05/01/2015 14.37.02;
3627;893;d_1;05/01/2015 14.37.16;
3628;893;e_1;05/01/2015 14.37.36;
3629;893;g_1;05/01/2015 14.38.15;
3630;894;a_1;05/01/2015 14.39.36;
3631;894;c_1;05/01/2015 14.39.38;
3632;894;d_1;05/01/2015 14.39.40;
3633;894;f_1;05/01/2015 14.43.47;
3634;895;a_1;05/01/2015 14.40.19;
3635;895;c_1;05/01/2015 14.40.37;
3636;895;d_1;05/01/2015 14.41.05;
3637;895;f_1;05/01/2015 14.42.12;
3638;896;b_1;05/01/2015 14.41.51;
3639;896;e_1;05/01/2015 14.42.34;
3640;896;d_1;05/01/2015 14.42.34;
3641;896;g_1;05/01/2015 14.43.18;
3642;897;b_1;05/01/2015 14.43.42;
3643;897;d_1;05/01/2015 14.43.55;
3644;897;e_1;05/01/2015 14.44.05;
3645;897;g_1;05/01/2015 14.45.34;
3646;898;a_1;05/01/2015 14.44.08;
3647;898;d_1;05/01/2015 14.44.16;
3648;898;x_1;05/01/2015 14.45.28;
3649;898;c_1;05/01/2015 14.45.28;
3650;898;f_1;05/01/2015 14.45.45;
3651;899;a_1;05/01/2015 14.44.43;
3652;899;c_1;05/01/2015 14.44.49;
3653;899;d_1;05/01/2015 14.47.31;
3654;899;f_1;05/01/2015 14.48.22;
3655;900;a_1;05/01/2015 14.43.54;
3656;900;d_1;05/01/2015 14.44.14;
3657;900;c_1;05/01/2015 14.45.32;
3658;900;f_1;05/01/2015 14.47.05;
3659;901;a_1;05/01/2015 14.44.14;
3660;901;d_1;05/01/2015 14.44.24;
3661;901;c_1;05/01/2015 14.45.46;
3662;901;f_1;05/01/2015 14.47.09;
3663;902;b_1;05/01/2015 14.46.30;
3664;902;e_1;05/01/2015 14.47.26;
3665;902;d_1;05/01/2015 14.48.24;
3666;902;g_1;05/01/2015 14.49.40;
3667;903;a_1;05/01/2015 14.46.53;
3668;903;c_1;05/01/2015 14.47.00;
3669;903;d_1;05/01/2015 14.47.46;
3670;903;f_1;05/01/2015 14.50.14;
3671;904;a_1;05/01/2015 14.46.28;
3672;904;c_1;05/01/2015 14.47.34;
3673;904;d_1;05/01/2015 14.48.08;
3674;904;f_1;05/01/2015 14.48.47;
3675;905;a_1;05/01/2015 14.46.16;
3676;905;c_1;05/01/2015 14.46.33;
3677;905;d_1;05/01/2015 14.46.55;
3678;905;f_1;05/01/2015 14.48.24;
3679;906;b_1;05/01/2015 14.48.16;
3680;906;e_1;05/01/2015 14.48.17;
3681;906;d_1;05/01/2015 14.50.03;
3682;906;g_1;05/01/2015 14.52.47;
3683;907;a_1;05/01/2015 14.52.01;
3684;907;d_1;05/01/2015 14.52.12;
3685;907;c_1;05/01/2015 14.53.52;
3686;907;f_1;05/01/2015 14.54.51;
3687;908;b_1;05/01/2015 14.50.51;
3688;908;d_1;05/01/2015 14.51.11;
3689;908;e_1;05/01/2015 14.51.50;
3690;908;g_1;05/01/2015 14.52.42;
3691;909;b_1;05/01/2015 14.52.49;
3692;909;e_1;05/01/2015 14.53.05;
3693;909;d_1;05/01/2015 14.53.42;
3694;909;g_1;05/01/2015 14.54.31;
3695;910;a_1;05/01/2015 14.52.14;
3696;910;c_1;05/01/2015 14.52.21;
3697;910;d_1;05/01/2015 14.52.29;
3698;910;f_1;05/01/2015 14.52.53;
3699;911;a_1;05/01/2015 14.52.57;
3700;911;c_1;05/01/2015 14.53.10;
3701;911;d_1;05/01/2015 14.53.51;
3702;911;f_1;05/01/2015 14.54.50;
3703;912;a_1;05/01/2015 14.54.26;
3704;912;d_1;05/01/2015 14.54.38;
3705;912;c_1;05/01/2015 14.57.04;
3706;912;f_1;05/01/2015 14.58.30;
3707;913;a_1;05/01/2015 14.56.14;
3708;913;d_1;05/01/2015 14.56.37;
3709;913;c_1;05/01/2015 14.57.18;
3710;913;f_1;05/01/2015 14.57.27;
3711;914;a_1;05/01/2015 14.56.40;
3712;914;d_1;05/01/2015 14.56.51;
3713;914;c_1;05/01/2015 14.57.21;
3714;914;f_1;05/01/2015 14.57.48;
3715;915;a_1;05/01/2015 14.58.10;
3716;915;d_1;05/01/2015 14.58.19;
3717;915;c_1;05/01/2015 14.58.47;
3718;915;f_1;05/01/2015 15.02.10;
3719;916;a_1;05/01/2015 14.59.02;
3720;916;c_1;05/01/2015 14.59.30;
3721;916;d_1;05/01/2015 15.00.16;
3722;916;f_1;05/01/2015 15.01.47;
3723;917;b_1;05/01/2015 15.00.01;
3724;917;e_1;05/01/2015 15.00.10;
3725;917;d_1;05/01/2015 15.01.09;
3726;917;g_1;05/01/2015 15.01.48;
3727;918;a_1;05/01/2015 14.59.42;
3728;918;c_1;05/01/2015 15.00.38;
3729;918;d_1;05/01/2015 15.00.54;
3730;918;f_1;05/01/2015 15.03.47;
3731;919;a_1;05/01/2015 15.00.43;
3732;919;c_1;05/01/2015 15.01.49;
3733;919;d_1;05/01/2015 15.02.42;
3734;919;f_1;05/01/2015 15.06.07;
3735;920;b_1;05/01/2015 15.04.18;
3736;920;d_1;05/01/2015 15.04.25;
3737;920;e_1;05/01/2015 15.09.14;
3738;920;g_1;05/01/2015 15.11.05;
3739;921;a_1;05/01/2015 15.04.37;
3740;921;d_1;05/01/2015 15.05.36;
3741;921;c_1;05/01/2015 15.06.45;
3742;921;f_1;05/01/2015 15.07.53;
3743;922;a_1;05/01/2015 15.05.27;
3744;922;c_1;05/01/2015 15.05.41;
3745;922;d_1;05/01/2015 15.07.27;
3746;922;f_1;05/01/2015 15.07.55;
3747;923;b_1;05/01/2015 15.05.46;
3748;923;e_1;05/01/2015 15.05.55;
3749;923;d_1;05/01/2015 15.05.58;
3750;923;g_1;05/01/2015 15.06.32;
3751;924;b_1;05/01/2015 15.06.59;
3752;924;e_1;05/01/2015 15.07.28;
3753;924;d_1;05/01/2015 15.07.30;
3754;924;g_1;05/01/2015 15.09.06;
3755;925;b_1;05/01/2015 15.07.43;
3756;925;e_1;05/01/2015 15.07.59;
3757;925;d_1;05/01/2015 15.08.15;
3758;925;g_1;05/01/2015 15.10.19;
3759;926;a_1;05/01/2015 15.12.17;
3760;926;d_1;05/01/2015 15.12.23;
3761;926;c_1;05/01/2015 15.12.51;
3762;926;f_1;05/01/2015 15.13.18;
3763;927;a_1;05/01/2015 15.12.17;
3764;927;d_1;05/01/2015 15.13.32;
3765;927;c_1;05/01/2015 15.13.33;
3766;927;f_1;05/01/2015 15.14.43;
3767;928;a_1;05/01/2015 15.12.29;
3768;928;c_1;05/01/2015 15.12.47;
3769;928;d_1;05/01/2015 15.13.16;
3770;928;f_1;05/01/2015 15.13.35;
3771;929;a_1;05/01/2015 15.13.21;
3772;929;d_1;05/01/2015 15.14.01;
3773;929;c_1;05/01/2015 15.15.36;
3774;929;f_1;05/01/2015 15.15.44;
3775;930;a_1;05/01/2015 15.15.52;
3776;930;d_1;05/01/2015 15.15.59;
3777;930;c_1;05/01/2015 15.16.04;
3778;930;f_1;05/01/2015 15.16.21;
3779;931;b_1;05/01/2015 15.16.13;
3780;931;d_1;05/01/2015 15.17.12;
3781;931;e_1;05/01/2015 15.18.23;
3782;931;g_1;05/01/2015 15.18.34;
3783;932;a_1;05/01/2015 15.16.26;
3784;932;c_1;05/01/2015 15.16.42;
3785;932;d_1;05/01/2015 15.16.57;
3786;932;f_1;05/01/2015 15.17.20;
3787;933;b_1;05/01/2015 15.19.15;
3788;933;d_1;05/01/2015 15.19.28;
3789;933;e_1;05/01/2015 15.19.41;
3790;933;g_1;05/01/2015 15.24.14;
3791;934;b_1;05/01/2015 15.16.30;
3792;934;d_1;05/01/2015 15.16.31;
3793;934;e_1;05/01/2015 15.16.44;
3794;934;g_1;05/01/2015 15.17.11;
3795;935;a_1;05/01/2015 15.18.44;
3796;935;d_1;05/01/2015 15.18.47;
3797;935;c_1;05/01/2015 15.19.26;
3798;935;f_1;05/01/2015 15.20.52;
3799;936;b_1;05/01/2015 15.21.34;
3800;936;d_1;05/01/2015 15.22.00;
3801;936;e_1;05/01/2015 15.23.02;
3802;936;g_1;05/01/2015 15.24.58;
3803;937;a_1;05/01/2015 15.21.53;
3804;937;c_1;05/01/2015 15.22.34;
3805;937;d_1;05/01/2015 15.22.55;
3806;937;f_1;05/01/2015 15.24.11;
3807;938;a_1;05/01/2015 15.22.45;
3808;938;c_1;05/01/2015 15.22.49;
3809;938;d_1;05/01/2015 15.22.49;
3810;938;f_1;05/01/2015 15.24.40;
3811;939;a_1;05/01/2015 15.22.43;
3812;939;d_1;05/01/2015 15.23.16;
3813;939;c_1;05/01/2015 15.23.31;
3814;939;f_1;05/01/2015 15.25.30;
3815;940;a_1;05/01/2015 15.24.01;
3816;940;c_1;05/01/2015 15.24.10;
3817;940;d_1;05/01/2015 15.26.34;
3818;940;f_1;05/01/2015 15.27.12;
3819;941;b_1;05/01/2015 15.26.55;
3820;941;d_1;05/01/2015 15.27.10;
3821;941;e_1;05/01/2015 15.27.32;
3822;941;g_1;05/01/2015 15.28.10;
3823;942;a_1;05/01/2015 15.24.52;
3824;942;d_1;05/01/2015 15.25.02;
3825;942;c_1;05/01/2015 15.26.07;
3826;942;f_1;05/01/2015 15.27.24;
3827;943;b_1;05/01/2015 15.25.26;
3828;943;d_1;05/01/2015 15.25.33;
3829;943;e_1;05/01/2015 15.26.24;
3830;943;g_1;05/01/2015 15.27.00;
3831;944;a_1;05/01/2015 15.25.39;
3832;944;d_1;05/01/2015 15.26.58;
3833;944;x_1;05/01/2015 15.28.49;
3834;944;c_1;05/01/2015 15.28.49;
3835;944;f_1;05/01/2015 15.29.33;
3836;945;a_1;05/01/2015 15.25.23;
3837;945;c_1;05/01/2015 15.25.27;
3838;945;d_1;05/01/2015 15.26.00;
3839;945;f_1;05/01/2015 15.27.17;
3840;946;b_1;05/01/2015 15.26.14;
3841;946;d_1;05/01/2015 15.26.59;
3842;946;e_1;05/01/2015 15.27.31;
3843;946;g_1;05/01/2015 15.27.41;
3844;947;b_1;05/01/2015 15.27.14;
3845;947;e_1;05/01/2015 15.27.21;
3846;947;d_1;05/01/2015 15.28.54;
3847;947;g_1;05/01/2015 15.29.24;
3848;948;a_1;05/01/2015 15.30.55;
3849;948;d_1;05/01/2015 15.30.58;
3850;948;c_1;05/01/2015 15.30.59;
3851;948;f_1;05/01/2015 15.32.19;
3852;949;b_1;05/01/2015 15.31.08;
3853;949;d_1;05/01/2015 15.31.18;
3854;949;e_1;05/01/2015 15.31.47;
3855;949;g_1;05/01/2015 15.35.17;
3856;950;a_1;05/01/2015 15.32.11;
3857;950;d_1;05/01/2015 15.32.56;
3858;950;c_1;05/01/2015 15.33.27;
3859;950;f_1;05/01/2015 15.35.07;
3860;951;a_1;05/01/2015 15.36.38;
3861;951;c_1;05/01/2015 15.36.49;
3862;951;d_1;05/01/2015 15.37.42;
3863;951;f_1;05/01/2015 15.38.35;
3864;952;b_1;05/01/2015 15.33.08;
3865;952;e_1;05/01/2015 15.33.18;
3866;952;d_1;05/01/2015 15.33.37;
3867;952;g_1;05/01/2015 15.34.03;
3868;953;a_1;05/01/2015 15.33.39;
3869;953;c_1;05/01/2015 15.34.35;
3870;953;d_1;05/01/2015 15.37.15;
3871;953;f_1;05/01/2015 15.38.30;
3872;954;b_1;05/01/2015 15.40.16;
3873;954;e_1;05/01/2015 15.40.30;
3874;954;d_1;05/01/2015 15.40.59;
3875;954;g_1;05/01/2015 15.43.56;
3876;955;b_1;05/01/2015 15.38.15;
3877;955;d_1;05/01/2015 15.38.58;
3878;955;e_1;05/01/2015 15.39.12;
3879;955;x_1;05/01/2015 15.39.17;
3880;955;g_1;05/01/2015 15.39.18;
3881;956;a_1;05/01/2015 15.39.38;
3882;956;d_1;05/01/2015 15.40.29;
3883;956;c_1;05/01/2015 15.41.06;
3884;956;f_1;05/01/2015 15.41.31;
3885;957;b_1;05/01/2015 15.39.46;
3886;957;e_1;05/01/2015 15.40.27;
3887;957;d_1;05/01/2015 15.41.15;
3888;957;g_1;05/01/2015 15.41.27;
3889;958;b_1;05/01/2015 15.40.11;
3890;958;e_1;05/01/2015 15.40.21;
3891;958;d_1;05/01/2015 15.40.57;
3892;958;g_1;05/01/2015 15.42.06;
3893;959;b_1;05/01/2015 15.42.12;
3894;959;e_1;05/01/2015 15.42.26;
3895;959;d_1;05/01/2015 15.43.33;
3896;959;g_1;05/01/2015 15.45.25;
3897;960;a_1;05/01/2015 15.41.36;
3898;960;d_1;05/01/2015 15.42.10;
3899;960;c_1;05/01/2015 15.43.33;
3900;960;f_1;05/01/2015 15.44.23;
3901;961;b_1;05/01/2015 15.43.17;
3902;961;e_1;05/01/2015 15.43.27;
3903;961;d_1;05/01/2015 15.45.04;
3904;961;g_1;05/01/2015 15.46.15;
3905;962;a_1;05/01/2015 15.43.58;
3906;962;d_1;05/01/2015 15.44.24;
3907;962;c_1;05/01/2015 15.45.01;
3908;962;f_1;05/01/2015 15.47.40;
3909;963;a_1;05/01/2015 15.48.29;
3910;963;d_1;05/01/2015 15.49.01;
3911;963;c_1;05/01/2015 15.51.19;
3912;963;f_1;05/01/2015 15.51.25;
3913;964;b_1;05/01/2015 15.48.23;
3914;964;e_1;05/01/2015 15.48.39;
3915;964;d_1;05/01/2015 15.50.14;
3916;964;g_1;05/01/2015 15.51.12;
3917;965;a_1;05/01/2015 15.51.54;
3918;965;c_1;05/01/2015 15.53.08;
3919;965;d_1;05/01/2015 15.53.40;
3920;965;f_1;05/01/2015 15.53.51;
3921;966;a_1;05/01/2015 15.53.44;
3922;966;c_1;05/01/2015 15.53.58;
3923;966;d_1;05/01/2015 15.56.33;
3924;966;f_1;05/01/2015 15.57.40;
3925;967;a_1;05/01/2015 15.53.06;
3926;967;c_1;05/01/2015 15.53.40;
3927;967;d_1;05/01/2015 15.58.57;
3928;967;f_1;05/01/2015 15.59.33;
